NTP,Polymerised Nucleotide,Exhausted Nucleotide,tRNA,Amino Acids,Creatine_Phosphate,Pyrophosphate,Creatine,TL Enzymes,Modelled Final Protein,Round #,Pred for Model #: 1,Pred for Model #: 2,Pred for Model #: 3,Pred for Model #: 4,Pred for Model #: 5,Pred for Model #: 6,Pred for Model #: 7,Pred for Model #: 8,Pred for Model #: 9,Pred for Model #: 10,Pred for Model #: 11,Pred for Model #: 12,Pred for Model #: 13,Pred for Model #: 14,Pred for Model #: 15,Pred for Model #: 16,Pred for Model #: 17,Pred for Model #: 18,Pred for Model #: 19,Pred for Model #: 20,Pred for Model #: 21,Pred for Model #: 22,Pred for Model #: 23,Pred for Model #: 24,Pred for Model #: 25,Predicted Mean,StdDev
3000.0,0.45,0.3,2.0,540.0,1500.0,0.3,1.0,4.199999999999999,228.56349037182065,3,248.95738220214844,223.3895263671875,211.1640472412109,232.4510498046875,244.4993591308593,231.42254638671875,228.3151092529297,219.7353515625,234.7772827148437,214.6186370849609,219.5102386474609,231.89930725097656,209.8272399902344,215.60655212402344,249.6927947998047,242.2887725830078,222.90264892578125,239.51397705078125,239.89488220214844,233.50929260253903,237.62242126464844,260.4160461425781,213.7943878173828,212.062240600586,269.49365234375,231.4945831298828,15.722805976867676
1200.0,0.45,0.05,2.5,480.0,1000.0,0.2,1.0,6.0,353.077571511189,3,258.5179443359375,191.3297882080078,214.5421600341797,212.83303833007807,274.0985412597656,212.46707153320312,217.86216735839844,232.00637817382807,221.94146728515625,226.4566802978516,236.91162109375,265.1661376953125,198.01202392578125,221.7948303222656,264.40087890625,207.0400238037109,256.7774658203125,233.6608123779297,244.09947204589844,234.39846801757807,248.5336456298828,232.328353881836,228.9562530517578,207.5827789306641,225.09315490722656,230.6724395751953,21.62434196472168
600.0,0.3,0.4,5.0,600.0,2500.0,0.3,0.7,4.199999999999999,359.70984831425267,3,213.1661834716797,213.6272125244141,228.4885711669922,226.8186492919922,242.0846405029297,223.2661895751953,201.4679718017578,196.6595001220703,223.47039794921875,230.6117553710937,198.29107666015625,250.3135681152344,196.2421722412109,238.6302185058593,244.1497039794922,215.78076171875,200.56463623046875,230.4156188964844,192.42027282714844,210.62567138671875,225.55325317382807,226.7534637451172,218.4393920898437,215.7151336669922,198.4215240478516,218.4790954589844,16.405834197998047
2100.0,0.5,0.0,3.0,480.0,5000.0,0.5,1.0,6.0,421.9524812508808,3,290.9026794433594,243.775634765625,272.1217041015625,231.93081665039065,273.7283630371094,254.5128326416016,260.3570556640625,273.9860534667969,250.98980712890625,266.0454406738281,294.9285888671875,306.65142822265625,279.2640380859375,242.66050720214844,289.8899230957031,220.369384765625,311.6336364746094,257.3353576660156,268.1750183105469,275.6769714355469,296.8497619628906,219.0604705810547,272.357421875,232.9275054931641,254.1505279541016,265.6112365722656,25.30608940124512
0.0,0.25,0.4,3.5,480.0,0.0,0.8,0.5,5.4,0.0,3,208.53384399414065,211.0872344970703,196.7856292724609,219.4724578857422,262.5618591308594,211.12472534179688,217.1931304931641,207.1493225097656,215.8446655273437,218.3920288085937,211.7760009765625,231.1752166748047,212.17691040039065,243.5218811035156,223.36831665039065,223.47593688964844,190.9634552001953,237.751708984375,230.3265686035156,217.6034393310547,205.2430419921875,248.98931884765625,225.8057403564453,229.57872009277344,191.08551025390625,219.63946533203125,17.01801300048828
1800.0,0.3,0.4,3.0,540.0,3000.0,0.8,1.0,4.199999999999999,308.41072601818854,3,234.37350463867188,248.5847930908203,239.8727264404297,252.41598510742188,240.6639709472656,249.7273864746093,232.64122009277344,227.888427734375,256.02178955078125,240.4963836669922,233.0283966064453,242.7027740478516,240.0320281982422,235.30145263671875,232.4266052246093,250.4891052246093,231.94894409179688,260.9175720214844,213.84278869628903,241.37039184570312,237.66542053222656,258.236572265625,249.3199462890625,239.06915283203125,255.24493408203125,241.77130126953125,10.85108470916748
1800.0,0.0,0.4,3.0,600.0,500.0,0.5,0.6,3.6,248.7463774308432,3,182.63406372070312,210.38009643554688,187.66831970214844,227.85145568847656,231.9261932373047,198.1970367431641,182.37872314453125,184.813217163086,214.0514678955078,200.5953521728516,162.9332733154297,195.1394958496093,175.87916564941406,181.7997436523437,183.5828094482422,244.3501739501953,163.1520233154297,197.6382293701172,184.696029663086,180.98976135253903,166.78936767578125,252.597885131836,189.47760009765625,211.27442932128903,207.5323638916016,196.7331085205078,23.71871757507324
900.0,0.5,0.05,2.5,60.0,5000.0,0.1,0.0,5.4,60.10000000002703,3,189.66619873046875,143.60580444335938,184.0307006835937,103.0290298461914,123.18156433105467,152.81016540527344,176.3297119140625,160.68844604492188,112.23714447021484,145.5163116455078,204.3486175537109,187.8699188232422,205.5384216308593,185.2130126953125,209.6018829345703,104.52207946777344,200.4652862548828,149.15570068359375,206.9697723388672,189.67694091796875,202.1946563720703,80.2790298461914,150.3824005126953,133.79002380371094,106.01592254638672,160.28475952148438,39.15678405761719
600.0,0.45,0.0,2.5,60.0,5000.0,0.1,0.3,6.0,60.099999999870896,3,205.78759765625,149.19851684570312,204.1373443603516,121.2796630859375,153.00119018554688,159.2124786376953,181.118408203125,181.32272338867188,131.14739990234375,164.62608337402344,222.04136657714844,190.0723419189453,204.15380859375,189.1684417724609,222.4335784912109,106.33576965332033,226.2303771972656,162.96240234375,203.00698852539065,193.2504730224609,211.95462036132807,92.4942855834961,174.7519989013672,143.00160217285156,109.61780548095705,172.09228515625,38.61799240112305
3000.0,0.5,0.2,0.5,60.0,4500.0,0.3,0.0,5.4,60.29999999999943,3,211.7528839111328,187.20797729492188,184.34060668945312,134.36671447753906,133.84219360351562,180.08604431152344,218.5922088623047,183.5148468017578,133.56219482421875,150.95077514648438,227.1926422119141,156.185791015625,245.0478515625,189.7959899902344,216.8461761474609,143.94769287109375,212.255615234375,173.86045837402344,260.8509826660156,215.32456970214844,204.16653442382807,133.35751342773438,158.35116577148438,155.08448791503906,166.65797424316406,183.08566284179688,36.64280319213867
2100.0,0.5,0.45,0.0,120.0,5000.0,0.8,0.0,5.4,120.79999998144586,3,200.2893829345703,223.7112731933593,191.9403839111328,165.23719787597656,141.4717254638672,206.64501953125,241.58737182617188,192.357177734375,159.90440368652344,166.2599334716797,243.5374298095703,143.11102294921875,279.9990234375,224.94400024414065,206.9820556640625,162.12586975097656,205.62481689453125,213.81288146972656,255.4317169189453,231.875717163086,205.6537628173828,158.81443786621094,188.22938537597656,170.82920837402344,174.11569213867188,198.1796417236328,35.99336624145508
1500.0,0.45,0.25,2.0,0.0,5000.0,0.1,0.3,5.4,0.0999999999999997,3,199.3450622558593,159.7010040283203,204.9607849121093,132.85418701171875,130.05068969726562,169.62838745117188,193.7792358398437,176.71832275390625,134.9632568359375,149.50534057617188,212.9021911621093,138.3280487060547,208.7470092773437,199.21841430664065,219.9602203369141,114.78793334960938,210.65782165527344,169.7413330078125,203.8304138183593,199.698959350586,197.07818603515625,103.10391998291016,164.5594940185547,145.62159729003906,123.5155258178711,170.53028869628906,35.25640869140625
2100.0,0.5,0.5,5.0,120.0,5000.0,0.1,0.6,6.0,120.10000000058513,3,276.7812805175781,227.7136993408203,286.82159423828125,213.9450225830078,218.2655334472656,244.60989379882807,264.2243347167969,255.7958526611328,211.1218719482422,228.3716278076172,272.1024475097656,184.78521728515625,251.5330505371093,282.0028381347656,310.45245361328125,185.73953247070312,274.5295715332031,246.225326538086,263.08331298828125,271.67645263671875,257.03582763671875,180.7383728027344,234.17811584472656,229.739974975586,177.27548217773438,241.94992065429688,36.00128173828125
2100.0,0.5,0.45,2.5,60.0,4500.0,0.8,0.0,5.4,60.800000000822266,3,223.0084686279297,228.4271240234375,218.12831115722656,169.85247802734375,157.5152130126953,219.4055328369141,251.0516357421875,211.0333251953125,168.1620635986328,187.0984649658203,253.6721954345703,169.36190795898438,278.6374206542969,245.1241912841797,233.5511474609375,177.57427978515625,219.5399780273437,214.44064331054688,270.3827514648437,243.1746368408203,222.3124847412109,160.30880737304688,201.8015899658203,199.817611694336,169.25912475585938,211.7056579589844,34.96232986450195
2700.0,0.45,0.0,1.5,180.0,5000.0,0.7,0.0,4.800000000000001,180.69999999993868,3,208.406478881836,199.16897583007807,188.98077392578125,149.81063842773438,137.59230041503906,190.5918884277344,208.59629821777344,204.0386505126953,146.87298583984375,174.5375213623047,233.793701171875,215.6761474609375,261.7306213378906,179.02130126953125,199.0110321044922,161.6942138671875,218.02520751953125,178.5384979248047,264.3459167480469,216.7154235839844,220.5953826904297,136.1240234375,178.4629669189453,174.8126220703125,181.8685302734375,193.16046142578125,33.74536895751953
1500.0,0.5,0.4,3.5,60.0,5000.0,0.0,0.9,5.4,60.000000001317744,3,241.2594451904297,183.31939697265625,256.934814453125,186.32135009765625,178.85227966308594,209.44500732421875,220.162841796875,214.59474182128903,189.9806365966797,193.4707794189453,236.17857360839844,154.70880126953125,199.8880310058593,240.2084808349609,269.9486083984375,142.3032989501953,251.5689392089844,225.26104736328125,201.8197784423828,230.26080322265625,230.8724975585937,147.3485565185547,208.8191833496093,187.69390869140625,159.0539093017578,206.4110107421875,34.5970573425293
600.0,0.5,0.0,4.5,0.0,4000.0,0.7,0.3,3.0,0.6999999947916459,3,172.43301391601562,125.0635223388672,172.2091064453125,108.30365753173828,79.99950408935547,154.19107055664062,150.16961669921875,137.26824951171875,127.50167083740234,153.5618438720703,167.5490264892578,227.93521118164065,160.40528869628906,179.91058349609375,167.28330993652344,137.5690460205078,178.59217834472656,158.1200408935547,157.00746154785156,163.99644470214844,195.79307556152344,90.8372802734375,149.72454833984375,144.7469940185547,122.16062927246094,151.29330444335938,31.806779861450195
1200.0,0.5,0.15,0.0,0.0,5000.0,0.1,0.5,5.4,0.1000000006534726,3,183.5592193603516,145.50970458984375,180.5302734375,118.40129852294922,117.01494598388672,153.89874267578125,177.50120544433594,158.8245391845703,126.5203094482422,130.63150024414062,202.39431762695312,126.16433715820312,194.6184844970703,176.7741241455078,196.73922729492188,96.24503326416016,208.5498046875,171.87037658691406,180.1815490722656,178.72006225585938,188.9664306640625,95.72579193115234,155.36273193359375,118.1105499267578,126.4586181640625,156.37094116210938,33.98978042602539
2100.0,0.5,0.15,4.0,0.0,3500.0,0.8,0.3,6.0,0.7999999979075763,3,260.9765319824219,212.40594482421875,239.1648864746093,168.55728149414062,197.17173767089844,221.02322387695312,250.32586669921875,244.78146362304688,181.2231292724609,214.2169342041016,275.9700622558594,236.2635955810547,264.94293212890625,252.8727264404297,260.234619140625,194.800521850586,265.4525146484375,216.56124877929688,289.10107421875,255.14328002929688,249.04983520507807,160.99176025390625,225.7173767089844,224.045654296875,181.4187469482422,229.696517944336,34.57814025878906
2100.0,0.25,0.5,0.0,120.0,5000.0,1.0,0.2,6.0,120.99999999839284,3,210.2640686035156,240.864013671875,219.60791015625,199.767578125,176.51979064941406,219.9900054931641,254.0677032470703,218.4723052978516,191.740966796875,185.3565368652344,263.0207214355469,118.95532989501952,295.08990478515625,229.0255279541016,206.1811065673828,197.8722686767578,220.0771026611328,223.7451171875,253.7836151123047,242.15415954589844,196.24148559570312,188.1534881591797,220.23736572265625,204.72203063964844,184.96519470214844,214.4350433349609,34.37822341918945
2400.0,0.45,0.1,3.0,180.0,4000.0,0.4,0.0,6.0,180.40000000037244,3,242.857650756836,205.9618988037109,216.74118041992188,162.25506591796875,195.5449066162109,203.34292602539065,234.21376037597656,223.38584899902344,162.00338745117188,196.5102996826172,254.3402404785156,222.76890563964844,262.6142883300781,220.54074096679688,250.75982666015625,175.56822204589844,242.8181915283203,184.5201873779297,285.449951171875,236.8449249267578,235.44911193847656,153.39236450195312,196.14073181152344,191.885986328125,173.82423400878906,213.1893768310547,34.36749649047852
1800.0,0.4,0.4,1.5,0.0,4500.0,0.1,0.1,4.800000000000001,0.0999999970071828,3,174.7858428955078,160.045654296875,183.0959625244141,128.74742126464844,106.61007690429688,160.79295349121094,186.7534027099609,153.67196655273438,120.85614776611328,130.8783721923828,186.9875640869141,102.07628631591795,198.26583862304688,190.13526916503903,197.4590301513672,115.85352325439452,172.898681640625,156.9078369140625,194.88609313964844,185.7476806640625,170.09584045410156,109.0244140625,139.9701690673828,135.06533813476562,118.27381134033205,155.19541931152344,31.929105758666992
0.0,0.05,0.45,4.5,0.0,4000.0,0.0,0.0,6.0,0.0,3,173.00473022460938,155.77944946289062,219.96746826171875,149.4833526611328,158.9857635498047,154.2289581298828,179.4885711669922,165.90335083007812,130.63414001464844,161.74746704101562,194.1896514892578,98.28231811523438,183.60134887695312,206.2497711181641,212.9202423095703,130.1769256591797,175.40115356445312,160.0028076171875,179.312744140625,171.29025268554688,150.6402587890625,114.16944885253906,166.94503784179688,170.51597595214844,69.2039566040039,161.2849884033203,34.070526123046875
900.0,0.4,0.05,2.5,0.0,4500.0,1.0,0.3,6.0,0.9999999935022362,3,218.68370056152344,191.42623901367188,216.83621215820312,144.14512634277344,166.84530639648438,194.9354705810547,217.6460418701172,220.5367889404297,164.53736877441406,193.40921020507807,261.2226867675781,220.3357696533203,260.9994506835937,215.5975952148437,209.7650604248047,165.8072509765625,237.33279418945312,205.50946044921875,239.62661743164065,226.6062927246093,222.89321899414065,132.5630645751953,219.38351440429688,195.1527557373047,149.98648071289062,203.6713256835937,33.98102951049805
2700.0,0.35,0.1,3.0,0.0,5000.0,0.1,0.8,5.4,0.1000000000000001,3,245.26104736328125,179.5746307373047,248.01004028320312,166.7985076904297,172.41046142578125,193.18446350097656,209.5790405273437,224.1881561279297,176.74215698242188,191.4393310546875,239.46473693847656,170.23431396484375,205.01622009277344,195.130615234375,251.2933349609375,160.4938507080078,263.1656188964844,189.3745574951172,216.1317443847656,217.64572143554688,221.3474273681641,130.92723083496094,199.4898834228516,184.740951538086,171.4566192626953,200.9240264892578,32.6493034362793
2400.0,0.05,0.5,4.5,60.0,5000.0,0.1,1.0,5.4,60.09999999998672,3,245.96072387695312,212.8963165283203,294.0443115234375,226.0836334228516,208.3104858398437,221.2998962402344,226.2997589111328,246.62759399414065,222.07669067382807,221.5485992431641,239.03468322753903,127.38810729980467,207.5182342529297,225.6161956787109,261.270263671875,195.85671997070312,263.3299255371094,223.1532287597656,191.28453063964844,216.3688201904297,199.4167938232422,179.26455688476562,229.42922973632807,233.28054809570312,176.65882873535156,219.76075744628903,32.5966796875
2100.0,0.3,0.25,2.5,0.0,4500.0,0.6,0.0,5.4,0.5999999999999999,3,203.7703094482422,194.603759765625,207.87124633789065,146.6942138671875,140.94017028808594,185.7329864501953,213.5319061279297,194.41368103027344,145.0741424560547,168.33226013183594,230.46682739257807,153.25601196289062,246.1808624267578,200.3682861328125,206.44683837890625,153.71701049804688,208.6685485839844,170.8074188232422,237.9174652099609,209.1126708984375,193.0629119873047,126.33562469482422,180.81739807128903,179.83790588378906,141.20858764648438,185.56675720214844,32.434410095214844
1800.0,0.1,0.15,5.0,600.0,0.0,0.2,1.0,6.0,439.6978035694872,4,318.5477294921875,259.1632995605469,296.4254150390625,315.5573425292969,396.3004455566406,277.3607788085937,276.3169860839844,306.7759094238281,302.1041564941406,314.481201171875,272.5291442871094,292.835693359375,243.67901611328125,282.31463623046875,320.4626159667969,316.03192138671875,314.96826171875,276.96453857421875,304.72833251953125,268.8597106933594,311.96636962890625,328.6720886230469,297.72283935546875,311.0267944335937,274.741455078125,299.221435546875,29.79226875305176
2100.0,0.05,0.0,4.5,600.0,0.0,0.3,0.5,6.0,472.23573941849736,4,308.9102478027344,259.2037658691406,268.7431945800781,295.518798828125,393.7976989746094,258.7474670410156,270.2816467285156,333.6353454589844,272.2344970703125,305.6978454589844,268.5382995605469,300.1015625,268.4225769042969,264.7455749511719,302.32720947265625,328.3542785644531,296.9685974121094,240.10513305664065,337.2934875488281,268.2761535644531,315.0809326171875,311.9286499023437,287.9168701171875,293.6687316894531,269.96551513671875,292.818603515625,33.07823181152344
2700.0,0.25,0.15,5.0,480.0,1500.0,0.8,1.0,6.0,480.7999999997652,4,343.7232360839844,301.6220703125,316.499755859375,323.0571594238281,377.6326293945313,312.8033752441406,311.5290222167969,350.3528137207031,319.1599426269531,335.238037109375,325.8500061035156,318.638427734375,306.35186767578125,309.5115051269531,320.59307861328125,347.3383483886719,354.33856201171875,295.49932861328125,340.8291015625,316.71630859375,332.31671142578125,319.0694274902344,333.68023681640625,337.677001953125,320.46978759765625,326.8199157714844,18.61359977722168
2400.0,0.05,0.2,3.5,600.0,1500.0,1.0,0.0,6.0,478.0850403697612,4,298.6322326660156,315.43438720703125,260.2547302246094,306.0995788574219,359.3409729003906,288.1940002441406,311.0144958496094,375.7298889160156,277.6384582519531,310.15887451171875,299.97979736328125,298.7121887207031,341.7196044921875,285.4674377441406,279.78155517578125,348.3673400878906,274.23199462890625,255.6728057861328,368.8226318359375,302.333984375,299.1158142089844,319.59014892578125,309.6904296875,310.0198059082031,298.684326171875,307.7875061035156,31.03372383117676
2700.0,0.15,0.2,4.0,600.0,3500.0,0.4,0.6,6.0,476.0319213493249,4,312.4975280761719,305.2924194335937,301.7313537597656,309.3711242675781,358.6653747558594,295.962890625,294.343017578125,340.26495361328125,294.9981994628906,309.431396484375,303.2708435058594,297.7040710449219,314.1678466796875,275.3658447265625,311.0218505859375,311.8353576660156,310.3764038085937,265.83074951171875,318.68072509765625,295.27978515625,326.4530029296875,308.6228942871094,303.2349548339844,298.7102966308594,297.6338806152344,306.42987060546875,18.24599266052246
1800.0,0.25,0.4,4.5,600.0,1500.0,0.8,0.9,6.0,514.500325701647,4,317.98046875,308.8877868652344,300.6308288574219,329.9134216308594,358.5296936035156,303.972412109375,318.2950744628906,325.4617614746094,324.42059326171875,322.0136413574219,313.25018310546875,302.32977294921875,306.1593017578125,319.8964538574219,315.627197265625,321.6644592285156,307.7287292480469,318.0290832519531,319.2320251464844,313.24102783203125,311.27197265625,339.5352783203125,324.9198608398437,331.5791015625,310.5307922363281,318.60406494140625,12.62899398803711
2100.0,0.0,0.25,5.0,540.0,0.0,0.4,0.5,4.199999999999999,357.23294697846563,4,277.46588134765625,257.0205383300781,260.8743896484375,289.712158203125,352.0556030273437,254.1840057373047,260.83953857421875,297.2216796875,264.6572570800781,287.2611999511719,241.13856506347656,266.64874267578125,246.1506805419922,263.97021484375,277.8028259277344,305.8793029785156,264.50567626953125,244.1121826171875,292.9921264648437,241.9744873046875,269.0933532714844,300.318603515625,264.2795104980469,293.07293701171875,245.1573181152344,272.7355651855469,25.4607162475586
1500.0,0.45,0.0,5.0,540.0,0.0,0.9,0.3,6.0,385.2171764440303,4,309.64801025390625,269.5691833496094,250.05545043945312,258.6637878417969,356.2211303710937,269.388427734375,293.8148803710937,326.259765625,259.33770751953125,303.5863952636719,303.5611572265625,348.99127197265625,299.0085144042969,315.59478759765625,295.6512145996094,328.91552734375,279.37353515625,259.7341613769531,370.8550720214844,302.76922607421875,323.4310913085937,284.8879089355469,297.598876953125,291.81884765625,289.7397155761719,299.5390319824219,31.12557411193848
1500.0,0.05,0.2,4.5,480.0,500.0,0.8,0.3,6.0,474.7186699030182,4,286.2325744628906,271.8099365234375,261.6695861816406,283.89227294921875,354.6697082519531,264.6926574707031,285.7733764648437,338.19207763671875,266.7298583984375,299.5798645019531,280.0960693359375,281.2185974121094,290.93463134765625,286.2510681152344,275.540771484375,319.6739196777344,273.9241943359375,254.35362243652344,332.80718994140625,278.0135803222656,279.4535827636719,297.40924072265625,298.2089233398437,304.2867431640625,260.2948303222656,289.0283508300781,25.052125930786133
2700.0,0.05,0.0,3.0,600.0,500.0,1.0,0.9,3.6,269.4166542520646,4,285.2655029296875,271.769775390625,253.6644287109375,306.3712158203125,348.9411315917969,276.1065673828125,250.18795776367188,315.5514221191406,293.8305969238281,295.8749389648437,265.5906982421875,286.5109558105469,277.3442687988281,230.57064819335932,240.04470825195312,337.2489318847656,300.4029846191406,244.23057556152344,288.5986022949219,259.1409912109375,277.64288330078125,292.0844116210937,297.5604553222656,293.94891357421875,303.356201171875,283.673583984375,28.49714469909668
3000.0,0.05,0.0,4.0,540.0,3000.0,0.7,0.3,5.4,442.08433392201135,4,303.7246398925781,299.0844116210937,283.2520446777344,293.0841064453125,351.81317138671875,281.5282897949219,279.2245178222656,360.0591125488281,272.7991027832031,310.53173828125,296.5844421386719,305.9602355957031,324.8623962402344,256.1357116699219,280.9988098144531,337.18487548828125,307.8092346191406,230.3553924560547,339.7817077636719,287.3784484863281,317.1620178222656,284.5146484375,305.3331604003906,295.2200012207031,294.505615234375,299.9555358886719,28.76668930053711
2400.0,0.3,0.0,5.0,600.0,3000.0,0.3,0.4,5.4,466.88689994989954,4,304.0661926269531,273.9447021484375,282.25341796875,269.8477478027344,351.9812927246094,276.1659851074219,270.7040100097656,317.04156494140625,261.1060791015625,300.4957275390625,289.1824951171875,329.430419921875,294.4384155273437,275.9112854003906,310.1761474609375,303.35528564453125,291.4332580566406,237.16879272460932,332.096923828125,280.5971069335937,344.9523620605469,275.39324951171875,278.6070251464844,273.8470764160156,278.7392578125,292.117431640625,27.122238159179688
2100.0,0.15,0.15,5.0,480.0,1000.0,0.0,0.9,5.4,449.96174859381335,4,298.3100891113281,240.22792053222656,287.6674499511719,280.9356384277344,350.85235595703125,255.0800018310547,256.0940246582031,277.0470275878906,268.8255920410156,285.105224609375,254.9820556640625,270.6424255371094,221.9122467041016,262.9359130859375,307.097412109375,281.2664489746094,299.85308837890625,248.8529663085937,282.9017639160156,246.88731384277344,296.0851135253906,289.6283264160156,261.8011779785156,281.44921875,250.19012451171875,274.2652587890625,26.36600112915039
3000.0,0.1,0.2,3.5,540.0,500.0,0.6,0.1,5.4,409.90771960019686,4,300.2890319824219,287.5091857910156,248.9890289306641,291.626708984375,350.0234375,266.5285949707031,297.2235717773437,340.81256103515625,258.3764343261719,285.5374755859375,273.1483459472656,278.4497375488281,301.7186889648437,269.5494079589844,285.1791381835937,328.50146484375,272.35919189453125,239.3643341064453,360.76702880859375,282.8673095703125,296.70867919921875,314.5958251953125,271.9687194824219,290.4748229980469,285.0664978027344,291.1053771972656,29.5705795288086
1800.0,0.05,0.4,5.0,540.0,2500.0,0.5,0.3,6.0,526.2411963408482,4,288.2825927734375,299.38525390625,291.77496337890625,301.7715759277344,349.5402526855469,279.97369384765625,301.02252197265625,335.5274658203125,280.6451416015625,306.1200866699219,287.6750793457031,276.8152160644531,302.4523010253906,299.1831970214844,305.8350524902344,302.6788635253906,273.8291015625,271.427001953125,318.9975280761719,286.3934020996094,293.73455810546875,308.6189270019531,298.9549560546875,309.39508056640625,262.8148803710937,297.31396484375,19.28843688964844
2700.0,0.2,0.1,3.0,480.0,0.0,0.8,0.3,6.0,433.6560754009838,4,307.17681884765625,275.4986267089844,243.4755859375,285.2336120605469,345.7998962402344,265.8669738769531,296.467041015625,342.18572998046875,261.3139038085937,283.9842224121094,286.55230712890625,284.8926086425781,301.8890380859375,271.4488220214844,278.73150634765625,330.0091857910156,287.2607421875,244.79660034179688,361.7430114746094,291.3789367675781,302.9047241210937,305.4833984375,283.7940368652344,289.6011962890625,296.9576110839844,292.97784423828125,28.676000595092773
1500.0,0.1,0.3,5.0,480.0,0.0,0.2,0.3,5.4,364.6869129706896,4,272.1842956542969,242.3435211181641,250.86019897460932,266.0838317871094,344.11199951171875,234.89344787597656,267.3749694824219,284.73150634765625,241.54623413085932,270.2727966308594,241.07118225097656,259.08251953125,239.52134704589844,277.6492919921875,289.62872314453125,277.8002624511719,245.1610565185547,240.8056030273437,308.8435974121094,244.0918426513672,273.22039794921875,292.3547668457031,249.26043701171875,276.4623718261719,226.5559234619141,264.636474609375,26.692058563232425
1200.0,0.05,0.5,4.5,540.0,0.0,0.1,1.0,5.4,294.62889554122546,4,278.2840881347656,244.6171722412109,277.1598815917969,305.8297424316406,341.7431030273437,249.2520294189453,270.6040954589844,261.3343200683594,289.2294616699219,276.7410583496094,238.6285400390625,232.9190368652344,214.88951110839844,277.0437316894531,299.0889587402344,263.4317932128906,265.1023254394531,286.1842956542969,250.87403869628903,236.86795043945312,256.7265930175781,325.420654296875,263.1155090332031,295.0100402832031,238.45315551757807,269.5420227050781,29.65873336791992
3000.0,0.25,0.1,4.0,540.0,2000.0,0.3,0.9,4.800000000000001,375.6044453563492,4,308.2885437011719,270.58087158203125,283.5626525878906,291.0383605957031,338.7688293457031,276.04022216796875,267.7952880859375,296.28839111328125,282.1244812011719,288.8282470703125,276.89825439453125,288.5426025390625,267.5681457519531,256.52545166015625,297.5760498046875,300.7899780273437,312.454345703125,251.7103576660156,297.3029479980469,268.33209228515625,315.08514404296875,292.361083984375,271.8282165527344,281.5341796875,295.7657470703125,287.1036071777344,19.62996864318848
2700.0,0.35,0.4,3.5,600.0,1000.0,0.9,0.0,6.0,472.7571048454228,4,311.2969970703125,323.6402587890625,252.9786376953125,302.114013671875,340.0847473144531,285.1483459472656,341.6614990234375,357.2471618652344,276.3187561035156,294.4269104003906,308.2196655273437,302.1240234375,340.2289123535156,321.0647277832031,306.0364074707031,330.6399230957031,263.33660888671875,283.2062683105469,385.4508666992188,325.813720703125,318.109130859375,338.18280029296875,291.64703369140625,305.28717041015625,319.4740600585937,312.94952392578125,29.65671730041504
3000.0,0.35,0.25,4.0,600.0,0.0,0.2,0.4,4.800000000000001,367.71392708240313,4,307.63482666015625,268.81744384765625,247.9632873535156,282.14654541015625,337.44561767578125,255.5208740234375,291.0723876953125,292.7702331542969,257.9179992675781,270.8047180175781,261.2724609375,287.9000549316406,263.86199951171875,280.72149658203125,310.75933837890625,301.0004272460937,266.2351379394531,253.0439300537109,347.926025390625,275.29986572265625,318.0340881347656,318.4933166503906,240.2273101806641,272.7237854003906,290.59881591796875,284.0076904296875,27.811925888061523
600.0,0.0,0.4,5.0,600.0,500.0,0.5,0.2,4.800000000000001,268.89862642628333,4,241.61395263671875,256.6134033203125,243.8974456787109,273.9403381347656,334.7892761230469,239.4869842529297,260.855712890625,281.82379150390625,252.9462890625,277.147216796875,236.02487182617188,261.5032958984375,249.0077362060547,279.5686340332031,264.7128295898437,276.61865234375,212.70864868164065,251.48521423339844,280.6622314453125,242.93283081054688,250.2168884277344,294.78790283203125,263.9184875488281,281.912109375,222.5825653076172,261.2702941894531,25.170822143554688
2400.0,0.25,0.35,3.5,420.0,0.0,0.8,0.8,6.0,420.79999997587566,4,314.8072814941406,278.5184020996094,270.38873291015625,306.1699523925781,334.3539733886719,276.0581359863281,311.2703857421875,319.33843994140625,292.2483215332031,289.46844482421875,294.3376770019531,263.9460754394531,286.5888671875,297.0320739746094,292.8808898925781,313.9640197753906,304.7589416503906,290.1459655761719,330.40594482421875,292.6337890625,287.81365966796875,322.9315490722656,295.82159423828125,313.2834777832031,299.3203125,299.13946533203125,17.953716278076172
2700.0,0.0,0.0,4.5,600.0,2000.0,0.1,0.6,2.4000000000000004,194.1227597485154,4,249.3871612548828,233.20806884765625,253.01577758789065,258.88702392578125,325.5296936035156,232.788314819336,202.0359344482422,256.68865966796875,240.2310485839844,271.9136962890625,214.84146118164065,267.2444152832031,221.6352386474609,200.87538146972656,247.84323120117188,277.6427917480469,255.2628631591797,194.6011199951172,235.3361358642578,202.7004852294922,268.5613708496094,250.17286682128903,226.62066650390625,243.8871612548828,236.83346557617188,242.7097625732422,28.96446990966797
600.0,0.05,0.1,4.0,420.0,0.0,0.4,0.8,6.0,151.87681011645765,4,261.76666259765625,210.38465881347656,248.4923248291016,259.6303405761719,332.3109436035156,228.8323211669922,233.97315979003903,267.1683654785156,251.87831115722656,266.9817810058594,242.1973419189453,250.4586181640625,212.4525604248047,246.8008270263672,258.9559936523437,266.9985046386719,265.8715209960937,237.6671295166016,260.8499755859375,233.5789794921875,254.64816284179688,265.0072021484375,271.1949462890625,267.98687744140625,219.32896423339844,252.6166534423828,24.409969329833984
