NTP,Polymerised Nucleotide,Exhausted Nucleotide,tRNA,Amino Acids,Creatine_Phosphate,Pyrophosphate,Creatine,TL Enzymes,Modelled Final Protein,Round #,Pred for Model #: 1,Pred for Model #: 2,Pred for Model #: 3,Pred for Model #: 4,Pred for Model #: 5,Pred for Model #: 6,Pred for Model #: 7,Pred for Model #: 8,Pred for Model #: 9,Pred for Model #: 10,Pred for Model #: 11,Pred for Model #: 12,Pred for Model #: 13,Pred for Model #: 14,Pred for Model #: 15,Pred for Model #: 16,Pred for Model #: 17,Pred for Model #: 18,Pred for Model #: 19,Pred for Model #: 20,Pred for Model #: 21,Pred for Model #: 22,Pred for Model #: 23,Pred for Model #: 24,Pred for Model #: 25,Predicted Mean,StdDev
900.0,0.4,0.4,4.5,600.0,3000.0,1.0,0.6,5.4,472.45825223959935,1,20.791588,97.22187,41.666927,45.52973,50.005615,35.96634,12.277551,38.34579,100.563705,21.117878,67.04844,25.325737,62.179813,85.46833,39.18887,60.817547,79.09093,41.93611,43.53995,72.95234,18.466173,64.7648,56.67358,31.065477,34.64002,49.865807,24.31525
2100.0,0.5,0.0,3.0,480.0,5000.0,0.5,1.0,6.0,421.9524812508808,1,23.834282,81.99136,46.274868,37.964905,40.4593,32.92175,13.333851,39.477154,101.853386,21.296616,77.0208,28.329525,57.717068,74.82088,52.218937,41.486565,108.11877,43.90835,41.764374,77.42239,20.230755,49.76171,59.06912,26.701515,41.265682,49.56975,24.989805
2400.0,0.1,0.5,1.0,540.0,5000.0,1.0,0.8,3.6,179.4416804259204,1,17.823576,98.90279,46.385345,48.433464,46.203926,33.90404,12.347214,36.362885,104.158264,19.670773,67.69271,15.315206,63.09994,75.32188,34.711605,60.127064,66.48547,40.661274,43.326687,67.54413,16.344406,64.988335,54.45567,27.151014,41.577515,48.119804,24.52109
3000.0,0.35,0.35,4.0,600.0,1500.0,0.4,1.0,3.0,237.610752434192,1,21.688705,85.681564,42.161987,45.93502,49.40336,33.979546,11.626532,39.87884,111.78985,21.640934,62.17547,25.097115,43.17602,77.414474,47.581627,58.796234,91.44372,40.729443,42.237392,72.78505,16.9369,74.91351,55.598934,29.498873,42.595974,49.79068,24.882017
2700.0,0.5,0.45,2.0,240.0,5000.0,0.9,0.6,4.199999999999999,240.899999359368,1,20.017252,90.215096,42.6022,38.938835,37.617676,34.421112,13.300446,34.305595,88.30208,18.167652,74.302155,20.286512,67.12153,87.35738,41.213436,46.30841,83.91389,40.834164,50.901405,74.51088,19.298182,49.573193,53.24841,27.209684,38.9815,47.717945,23.905704
2400.0,0.5,0.45,1.5,600.0,5000.0,1.0,0.4,6.0,346.1756313372247,2,203.8783721923828,252.08181762695312,198.66830444335938,214.70323181152344,214.55186462402344,223.50709533691406,262.5758361816406,217.83847045898438,214.23355102539062,216.7440948486328,245.50218200683594,199.29251098632812,266.4432067871094,227.39878845214844,210.1533203125,196.6795196533203,213.9490966796875,216.26901245117188,257.9792175292969,242.2361602783203,220.52272033691406,221.03541564941406,219.88235473632812,202.91709899902344,217.25274658203125,223.05184936523438,20.064918518066406
3000.0,0.45,0.45,2.5,540.0,5000.0,1.0,0.8,1.7999999999999998,127.20408863095395,2,201.2841339111328,238.31321716308594,204.422607421875,212.97157287597656,200.32264709472656,221.64976501464844,240.3346710205078,204.96836853027344,223.37437438964844,223.438720703125,217.53672790527344,205.78004455566406,233.14549255371094,217.60482788085938,201.2020721435547,210.3164520263672,208.4120330810547,214.64486694335938,226.77748107910156,221.31515502929688,221.27488708496094,215.89305114746094,215.12962341308594,202.6779022216797,229.77915954589844,216.50277709960938,11.559630393981934
3000.0,0.1,0.35,4.0,420.0,4500.0,1.0,0.6,4.800000000000001,406.1535956901743,2,200.96755981445312,234.53111267089844,221.41883850097656,208.19940185546875,216.78257751464844,212.55445861816406,232.5185089111328,222.44058227539062,215.6906280517578,226.17117309570312,225.96914672851562,180.6949462890625,232.6694793701172,201.26736450195312,195.27902221679688,223.38650512695312,210.8074951171875,190.13194274902344,218.1802978515625,215.98951721191406,191.8658447265625,206.67593383789062,212.6648406982422,222.66073608398438,195.50877380371094,212.60105895996094,14.392511367797852
3000.0,0.3,0.4,0.5,480.0,5000.0,0.9,0.8,5.4,207.89694862673684,2,196.3345184326172,233.20664978027344,204.21409606933594,211.3090362548828,207.29725646972656,211.399169921875,244.22386169433594,213.98269653320312,217.4945526123047,209.2897491455078,235.55154418945312,169.90037536621094,242.52586364746094,203.2908935546875,197.04095458984375,195.53985595703125,213.70372009277344,207.5973663330078,228.92529296875,223.48895263671875,198.75274658203125,215.29861450195312,214.18307495117188,196.12083435058594,217.5205535888672,212.3276824951172,16.5828857421875
3000.0,0.0,0.4,3.0,600.0,3500.0,0.9,0.9,3.5999999999999996,269.11995509803114,2,188.36428833007812,229.69386291503906,207.77581787109375,222.77197265625,229.15122985839844,207.0145721435547,216.8654327392578,219.25936889648438,230.1743621826172,222.17538452148438,202.9496612548828,172.80862426757812,204.87619018554688,184.45973205566406,181.4830780029297,237.07069396972656,200.28773498535156,193.63893127441406,199.3665008544922,198.83316040039062,176.03208923339844,238.3707275390625,209.0636444091797,216.63963317871094,206.8654327392578,207.83969116210938,18.531431198120117
3000.0,0.3,0.4,3.5,600.0,5000.0,0.5,0.0,3.5999999999999996,273.1404681817066,2,181.59124755859375,231.2282257080078,190.62940979003906,184.26043701171875,182.20704650878906,200.2689666748047,219.87843322753906,188.843994140625,179.22921752929688,196.70916748046875,200.79586791992188,179.72293090820312,225.6840362548828,189.5235595703125,196.4355010986328,182.7111358642578,182.00543212890625,162.1900634765625,226.56361389160156,209.6252899169922,185.18006896972656,183.34739685058594,175.37217712402344,178.74522399902344,185.1105499267578,192.71435546875,17.58617401123047
2400.0,0.1,0.5,1.0,540.0,5000.0,1.0,0.8,3.5999999999999996,179.4416804259204,2,174.77816772460938,230.79331970214844,206.60443115234375,217.5773468017578,205.7450714111328,204.95433044433594,220.59017944335938,203.17787170410156,218.57275390625,203.98760986328125,208.65452575683594,153.61224365234375,225.84323120117188,190.90399169921875,167.99356079101562,206.49124145507812,183.22352600097656,198.875244140625,198.1411895751953,199.82630920410156,177.86117553710938,216.2421112060547,207.48512268066406,195.06849670410156,204.6051788330078,200.8643341064453,18.20748519897461
1500.0,0.1,0.5,4.0,480.0,5000.0,0.8,0.1,6.0,480.79858312296415,2,176.05224609375,229.90806579589844,211.8783416748047,199.7705841064453,205.11080932617188,199.9801025390625,220.0734100341797,199.07797241210938,188.08311462402344,205.49209594726562,211.06044006347656,158.8185577392578,234.74855041503906,204.3339385986328,182.48727416992188,195.15945434570312,179.5299835205078,173.60433959960938,207.62367248535156,205.48272705078125,174.83172607421875,182.8963623046875,195.60101318359375,199.76708984375,159.40113830566406,196.03094482421875,19.35370445251465
2700.0,0.35,0.4,3.5,600.0,1000.0,0.9,0.0,6.0,472.7571048454228,2,188.0569305419922,222.71995544433594,149.8990936279297,191.25039672851562,225.02601623535156,194.33091735839844,233.6060028076172,202.58877563476562,185.27059936523438,198.5294189453125,205.91287231445312,186.96444702148438,213.9374542236328,200.720703125,188.19593811035156,216.21884155273438,163.83169555664062,176.03733825683594,258.33636474609375,209.7254180908203,176.93850708007812,238.07798767089844,178.67578125,205.35733032226562,184.62103271484375,199.79319763183594,24.274354934692383
1800.0,0.25,0.5,3.0,540.0,5000.0,0.6,0.4,6.0,429.30546192598814,2,188.2684783935547,229.2003631591797,211.7281036376953,207.82290649414062,210.40272521972656,205.42535400390625,229.55848693847656,203.76852416992188,200.6470184326172,207.38047790527344,218.08349609375,167.76361083984375,231.2181854248047,208.90423583984375,202.66268920898438,180.95303344726562,199.6012725830078,190.08200073242188,215.70809936523438,215.83628845214844,189.74795532226562,196.84471130371094,204.29823303222656,193.15765380859375,179.10545349121094,203.52679443359375,15.760522842407227
2100.0,0.2,0.35,5.0,540.0,4000.0,0.9,0.1,4.199999999999999,381.80964085398693,2,183.59121704101562,227.0330352783203,193.5093231201172,189.12200927734375,201.62608337402344,201.12074279785156,216.24925231933594,201.31756591796875,188.40406799316406,212.33189392089844,201.02865600585938,191.7684783935547,222.3376007080078,196.28765869140625,184.86077880859375,209.9312286376953,177.8891143798828,169.99105834960938,217.11216735839844,203.1927947998047,185.68222045898438,191.3664093017578,189.87730407714844,203.26812744140625,171.5648956298828,197.2185516357422,14.897396087646484
2700.0,0.35,0.4,3.5,480.0,3500.0,0.9,0.5,4.199999999999999,333.7450761505627,2,197.1953887939453,224.4460906982422,191.8802490234375,199.68597412109375,208.59654235839844,206.9793701171875,233.23828125,209.64126586914062,204.0702667236328,210.72122192382812,213.09996032714844,191.93460083007812,220.5382537841797,209.0416717529297,198.5926513671875,205.81732177734375,197.6847686767578,193.8065948486328,232.20761108398438,214.35202026367188,199.51576232910156,212.66883850097656,201.3702850341797,207.49801635742188,197.79409790039062,207.29507446289062,11.327862739562988
1800.0,0.35,0.35,4.5,600.0,4000.0,0.8,0.9,4.199999999999999,364.03514773937326,2,208.24496459960938,224.7397918701172,215.472900390625,216.50082397460938,226.2598114013672,216.84422302246094,228.86412048339844,216.05587768554688,227.90281677246094,233.88478088378906,216.31524658203125,218.78688049316406,213.8177490234375,215.8280792236328,215.3792724609375,211.13331604003906,221.10899353027344,212.4147491455078,210.84510803222656,218.43934631347656,218.99632263183594,219.36512756347656,224.90109252929688,215.91448974609375,203.27149963378906,218.05148315429688,6.875698089599609
1800.0,0.2,0.5,4.5,540.0,3500.0,0.7,0.5,5.4,463.6463374546489,2,193.089111328125,223.8653106689453,208.78662109375,212.56268310546875,226.9480438232422,205.92825317382812,224.48744201660156,211.4287872314453,208.44956970214844,217.07785034179688,207.08067321777344,178.02015686035156,211.64840698242188,210.81442260742188,201.8907470703125,203.92843627929688,195.28501892089844,191.85012817382812,213.40481567382812,209.29092407226562,187.01380920410156,215.27308654785156,206.2742156982422,211.90745544433594,176.55313110351562,206.11434936523438,13.013962745666504
2400.0,0.5,0.45,2.5,480.0,2000.0,1.0,0.3,6.0,420.59984182665005,2,196.740478515625,221.1074676513672,164.11317443847656,196.9036865234375,217.5142822265625,200.44544982910156,246.6050262451172,206.48773193359375,194.29132080078125,198.3416748046875,218.40794372558594,189.08099365234375,224.71246337890625,219.73068237304688,197.3719940185547,200.18463134765625,185.9355926513672,199.3941650390625,258.6411437988281,220.41661071777344,198.26693725585938,229.6801300048828,196.2355499267578,205.84962463378906,193.61392211914062,207.20289611816406,19.90065574645996
3000.0,0.0,0.5,4.0,420.0,3000.0,0.9,0.6,4.199999999999999,351.6840836877551,2,186.57032775878906,222.7692108154297,206.6687469482422,211.90518188476562,223.30958557128906,202.67791748046875,219.09324645996094,212.85728454589844,211.00645446777344,211.8028564453125,200.709228515625,153.70411682128906,203.61151123046875,194.92315673828125,180.52342224121094,229.4629669189453,190.98101806640625,181.95401000976562,207.5271453857422,196.7235870361328,166.1428680419922,222.7779998779297,197.4362335205078,220.7760467529297,184.04017639160156,201.59814453125,18.735511779785156
1800.0,0.2,0.5,3.0,600.0,2000.0,0.9,0.4,6.0,444.738678818856,2,180.49884033203125,220.8826141357422,176.41639709472656,210.74623107910156,233.35499572753906,196.4516143798828,224.44338989257812,206.44537353515625,203.59088134765625,203.72608947753906,200.57481384277344,169.16766357421875,207.63511657714844,201.9786376953125,180.63064575195312,212.03146362304688,168.94578552246094,190.34144592285156,224.8856964111328,202.02830505371094,172.5628662109375,238.47999572753906,196.2130889892578,209.5745391845703,178.37533569335938,200.39927673339844,19.681121826171875
2700.0,0.1,0.5,1.5,480.0,4500.0,0.7,0.2,5.4,286.8101313056806,2,167.33090209960938,224.2751922607422,188.10324096679688,194.4517822265625,194.30686950683594,191.0261993408203,218.8831329345703,189.05267333984375,183.5516815185547,184.16075134277344,204.4600372314453,134.1614227294922,225.1506805419922,183.75868225097656,171.49313354492188,183.15426635742188,169.94534301757812,167.239501953125,214.13270568847656,198.2504425048828,159.25863647460938,195.4431610107422,179.20057678222656,182.8354034423828,175.66836547851562,187.17181396484375,20.768735885620117
1500.0,0.05,0.45,4.5,600.0,3000.0,1.0,0.4,4.199999999999999,369.0329994906017,2,173.73550415039062,221.79217529296875,192.93186950683594,208.02146911621094,222.65806579589844,197.60848999023438,206.23519897460938,203.40264892578125,204.53794860839844,212.9816436767578,188.51004028320312,175.4746551513672,203.81443786621094,193.14840698242188,168.17523193359375,222.49195861816406,163.91134643554688,180.23597717285156,195.41648864746094,189.7747802734375,170.32289123535156,218.67616271972656,196.70693969726562,213.39695739746094,169.64268493652344,195.7441864013672,18.32416343688965
900.0,0.4,0.4,4.5,600.0,3000.0,1.0,0.6,5.4,472.45825223959935,2,198.1920166015625,221.35479736328125,195.55010986328125,211.8870849609375,230.60047912597656,208.37109375,230.12315368652344,209.55813598632812,214.49378967285156,224.7794647216797,212.97100830078125,215.2193145751953,217.5992431640625,223.8594512939453,202.35125732421875,210.1635284423828,197.05380249023438,210.65740966796875,221.3690643310547,215.6298370361328,212.64657592773438,222.3892059326172,219.461669921875,215.34974670410156,184.70494079589844,213.05343627929688,11.011974334716797
3000.0,0.35,0.45,4.5,420.0,4500.0,0.3,0.0,6.0,420.3000000000051,2,201.26419067382812,223.7357635498047,202.86119079589844,183.77813720703125,195.2710723876953,201.0893096923828,234.18743896484375,196.31629943847656,175.25559997558594,200.033935546875,216.30691528320312,170.66690063476562,225.63174438476562,210.87168884277344,223.64749145507812,177.80284118652344,207.32789611816406,165.66888427734375,243.21426391601562,225.60714721679688,189.3910675048828,177.13392639160156,181.4840850830078,192.18797302246094,170.0372314453125,199.6309051513672,21.6959171295166
1800.0,0.15,0.35,3.5,540.0,3500.0,1.0,0.3,5.4,432.6470546687207,2,177.86422729492188,221.59304809570312,187.4323272705078,195.54067993164062,211.94081115722656,196.1948699951172,216.6765899658203,203.13571166992188,194.9230194091797,207.3974151611328,205.35887145996094,178.104736328125,220.55572509765625,191.04782104492188,174.2335662841797,208.49288940429688,175.196533203125,178.30734252929688,212.54637145996094,200.2590789794922,177.57798767089844,205.74307250976562,194.9171142578125,205.13900756835938,173.2147979736328,196.5357666015625,15.350189208984375
2700.0,0.3,0.4,5.0,420.0,3500.0,0.8,0.8,4.199999999999999,379.29238301940507,2,213.5944061279297,221.49583435058594,217.66941833496094,210.23748779296875,222.7893524169922,215.04930114746094,233.84938049316406,223.6812744140625,219.58120727539062,228.23927307128906,217.78244018554688,200.14259338378906,210.7061004638672,218.30271911621094,217.14813232421875,217.32400512695312,222.68508911132812,202.93075561523438,222.46900939941406,218.4135284423828,208.68812561035156,214.42535400390625,216.31927490234375,223.7025909423828,198.24888610839844,216.6190185546875,8.252046585083008
1500.0,0.4,0.4,4.5,600.0,5000.0,0.9,0.2,1.7999999999999998,157.60230632773965,2,177.8394012451172,223.25375366210938,188.05921936035156,186.82899475097656,179.07574462890625,201.66050720214844,210.13710021972656,180.8586883544922,187.29647827148438,204.5880889892578,190.283935546875,208.1168975830078,220.60467529296875,203.9675750732422,182.09048461914062,204.93936157226562,176.97207641601562,180.68869018554688,204.39466857910156,199.8444061279297,202.7381591796875,177.90536499023438,190.3367462158203,181.5018310546875,182.0045928955078,193.83950805664062,13.86632251739502
2700.0,0.05,0.3,3.5,600.0,5000.0,0.3,0.0,6.0,442.34322228207577,2,175.15982055664062,222.4193115234375,198.79681396484375,181.27603149414062,193.17770385742188,186.5231475830078,205.779296875,188.1732177734375,174.32522583007812,197.04769897460938,200.65362548828125,162.90597534179688,220.8004150390625,168.24826049804688,191.9529571533203,175.89390563964844,185.21441650390625,144.78921508789062,206.88778686523438,198.69854736328125,163.37718200683594,175.6036376953125,170.64817810058594,179.73635864257812,161.9581298828125,185.2018585205078,18.82068634033203
2700.0,0.1,0.4,5.0,540.0,4000.0,0.7,0.6,2.4000000000000004,215.3885620188244,2,186.66815185546875,220.5145721435547,209.03604125976562,203.07379150390625,206.28489685058594,203.46730041503906,206.00672912597656,204.32095336914062,208.02273559570312,217.0968475341797,188.96835327148438,183.836181640625,196.6684112548828,189.13720703125,189.71470642089844,215.77345275878906,192.07260131835938,177.58908081054688,192.6742706298828,193.9189910888672,181.73731994628906,203.6694793701172,195.0579071044922,206.68548583984375,186.94664001464844,198.35769653320312,11.536333084106445
2100.0,0.4,0.5,3.0,420.0,4000.0,1.0,0.2,3.5999999999999996,272.559384003469,2,178.41941833496094,220.13328552246094,179.75074768066406,188.43292236328125,187.62033081054688,196.47007751464844,226.8550262451172,190.37449645996094,183.12686157226562,193.0792694091797,202.72573852539062,175.92332458496094,226.09237670898438,211.06268310546875,179.2292938232422,190.03359985351562,171.6705780029297,185.1120147705078,226.14454650878906,205.20858764648438,191.39810180664062,191.0487823486328,187.9453582763672,191.29542541503906,181.7640380859375,194.43667602539062,16.223674774169922
2700.0,0.45,0.0,4.5,360.0,5000.0,1.0,0.7,6.0,360.9999999973665,2,229.0646514892578,221.34019470214844,217.29542541503906,182.573486328125,202.3425750732422,213.12118530273438,245.12013244628906,230.5347900390625,208.72364807128906,237.7568359375,252.43646240234375,239.8487091064453,245.4189910888672,208.71849060058594,227.23410034179688,204.11904907226562,253.9618682861328,201.736572265625,239.7849884033203,237.59129333496094,238.11424255371094,178.3311309814453,225.328369140625,217.1695098876953,204.11509704589844,222.4712677001953,20.35922622680664
900.0,0.2,0.35,5.0,600.0,4500.0,0.9,0.4,4.199999999999999,380.80794136502226,2,179.85096740722656,220.32640075683594,205.00506591796875,198.5814208984375,207.05087280273438,200.78372192382812,206.99264526367188,197.958984375,200.22544860839844,218.87582397460938,198.20590209960938,200.0824737548828,215.98788452148438,199.6195068359375,184.02789306640625,210.00244140625,183.7125701904297,183.92381286621094,191.2249755859375,198.8717498779297,194.09495544433594,189.8040313720703,205.00433349609375,202.06263732910156,168.10401916503906,198.41522216796875,12.323381423950195
1800.0,0.25,0.4,4.5,600.0,1500.0,0.8,0.9,6.0,514.500325701647,2,207.14358520507812,214.67947387695312,196.82838439941406,223.03501892089844,254.81698608398438,207.47769165039062,227.94947814941406,222.93064880371094,228.3318634033203,229.41384887695312,208.80239868164062,200.87049865722656,192.39186096191406,212.46209716796875,209.77728271484375,228.7841033935547,206.73780822753906,209.59210205078125,220.0157012939453,211.11087036132812,196.4592742919922,251.3267059326172,218.8587188720703,228.96066284179688,191.4936981201172,216.01004028320312,16.10585594177246
1200.0,0.45,0.3,4.5,600.0,3500.0,1.0,0.1,4.199999999999999,368.8738027952832,2,182.05149841308594,217.9349365234375,171.14137268066406,181.47451782226562,195.65274047851562,195.79600524902344,217.90679931640625,189.77171325683594,182.86753845214844,206.4287872314453,200.42697143554688,217.2958526611328,221.52053833007812,206.1448974609375,185.83328247070312,201.37669372558594,177.8086700439453,181.75750732421875,223.5575714111328,205.3756103515625,201.7315673828125,191.0767364501953,191.6894989013672,189.04632568359375,173.82479858398438,196.3796844482422,15.353581428527832
2400.0,0.15,0.45,4.0,300.0,4500.0,0.9,0.6,4.800000000000001,300.9000000007294,2,193.53411865234375,218.40272521972656,220.44322204589844,200.98548889160156,204.5287628173828,204.2364959716797,225.4125518798828,209.90469360351562,203.04449462890625,211.25717163085938,217.0282440185547,163.86671447753906,221.49496459960938,207.2164306640625,192.36129760742188,201.4859619140625,204.96002197265625,188.24810791015625,207.55157470703125,207.87942504882812,186.54798889160156,189.1636199951172,206.6333465576172,212.3008575439453,178.8959197998047,203.09535217285156,14.243895530700684
3000.0,0.05,0.5,1.0,600.0,4500.0,0.3,0.9,4.800000000000001,174.69201292461275,2,180.29742431640625,217.95851135253906,213.2875213623047,216.54843139648438,213.1309356689453,194.82786560058594,212.14950561523438,200.05958557128906,214.72349548339844,196.4469451904297,200.1387176513672,135.18955993652344,197.91941833496094,176.0272216796875,193.86306762695312,186.54185485839844,199.40811157226562,184.64132690429688,195.7122039794922,196.53997802734375,163.65707397460938,219.39962768554688,194.19198608398438,183.82388305664062,198.50961303710938,195.39974975585938,18.783674240112305
2400.0,0.5,0.2,1.5,480.0,5000.0,0.8,0.0,6.0,327.64171928820923,2,183.65103149414062,218.59988403320312,167.07933044433594,163.74832153320312,169.9497528076172,190.44448852539062,231.42958068847656,185.73342895507812,165.61228942871094,185.74452209472656,224.44390869140625,190.4468231201172,246.8583221435547,189.82086181640625,190.9677276611328,162.19285583496094,199.7559814453125,173.94448852539062,246.59812927246094,217.86387634277344,197.70823669433594,167.05825805664062,180.7548065185547,171.2480010986328,184.49386596679688,192.24594116210938,25.22885513305664
2100.0,0.5,0.5,1.0,480.0,2000.0,1.0,0.5,6.0,296.7464897561236,2,187.21969604492188,213.5447540283203,158.41915893554688,200.99708557128906,215.0606231689453,194.1173858642578,242.19252014160156,199.19290161132812,197.00181579589844,188.80711364746094,214.17254638671875,173.9997100830078,218.7277069091797,215.30722045898438,187.34176635742188,191.12428283691406,182.05775451660156,206.24057006835938,247.5177459716797,213.78562927246094,192.09503173828125,234.20870971679688,196.68272399902344,196.50804138183594,196.4540252685547,202.51104736328125,20.283353805541992
2100.0,0.5,0.1,2.0,600.0,5000.0,1.0,0.7,3.5999999999999996,232.0655497573428,2,192.78932189941406,217.98548889160156,181.71206665039062,183.4532928466797,184.0237579345703,202.94476318359375,227.3311004638672,191.39915466308594,203.5287628173828,211.66476440429688,219.5139617919922,229.41781616210938,231.23953247070312,189.86463928222656,195.98165893554688,190.24041748046875,209.24732971191406,202.61209106445312,217.00209045410156,214.23226928710938,222.05517578125,190.10205078125,207.4580841064453,183.56761169433594,213.5538787841797,204.51683044433594,15.573766708374023
2400.0,0.2,0.5,5.0,480.0,2500.0,0.9,0.6,2.4000000000000004,217.99298893061749,2,185.83335876464844,213.80165100097656,192.7308807373047,205.86996459960938,215.18051147460938,200.53587341308594,212.01791381835938,202.38502502441406,206.91000366210938,210.6793670654297,184.1354217529297,182.5937957763672,188.90394592285156,204.8033447265625,184.42807006835938,226.6554412841797,182.2299041748047,187.18203735351562,205.37144470214844,192.7502899169922,183.5255889892578,219.65293884277344,194.84896850585938,215.17091369628906,184.8043670654297,199.32003784179688,13.494056701660156
1500.0,0.05,0.45,3.5,600.0,5000.0,0.6,0.2,4.199999999999999,321.9620266517289,2,160.6930694580078,217.93861389160156,197.62782287597656,192.8535919189453,191.56060791015625,188.1591796875,195.46356201171875,184.1341094970703,183.44480895996094,194.468994140625,184.8126983642578,154.84500122070312,210.56443786621094,178.8111572265625,168.86630249023438,188.40126037597656,163.99110412597656,160.70120239257812,181.1568145751953,185.11097717285156,162.4980926513672,180.14393615722656,180.85543823242188,179.10562133789062,159.14100646972656,181.81396484375,15.901610374450684
2700.0,0.45,0.45,3.5,300.0,3000.0,0.9,0.0,5.4,300.900000000196,2,191.13983154296875,214.25428771972656,172.2196807861328,176.14703369140625,189.81752014160156,192.6597442626953,237.76425170898438,192.93972778320312,169.97669982910156,188.86044311523438,213.69012451171875,173.79429626464844,226.44158935546875,214.2943115234375,193.9071502685547,189.42282104492188,181.33453369140625,175.704345703125,251.84226989746094,214.51548767089844,188.58157348632812,188.38626098632812,179.9815673828125,196.20947265625,172.84561157226562,195.46922302246094,21.359622955322266
2700.0,0.4,0.5,2.0,600.0,4500.0,0.3,0.4,3.5999999999999996,197.06262875382498,2,179.4354248046875,216.4504852294922,182.70530700683594,193.41317749023438,186.05323791503906,193.99742126464844,218.2653350830078,180.52105712890625,187.2942657470703,185.0828094482422,194.3236083984375,167.47080993652344,206.1349334716797,193.3960418701172,202.32672119140625,162.16232299804688,187.61204528808594,178.5099639892578,217.4455108642578,204.3073272705078,185.02197265625,196.906982421875,178.5347442626953,167.6221923828125,192.8925018310547,190.31544494628906,14.943241119384766
2400.0,0.05,0.2,3.5,600.0,1500.0,1.0,0.0,6.0,478.08504036976115,2,167.60110473632812,211.1280059814453,150.3955078125,178.29595947265625,214.41831970214844,178.08273315429688,203.47317504882812,195.10104370117188,176.4057159423828,196.13397216796875,191.00582885742188,174.4641876220703,201.58493041992188,162.02902221679688,156.7530059814453,220.0752716064453,152.01947021484375,150.4608154296875,223.26316833496094,185.7378692626953,151.41830444335938,217.2437744140625,170.3739471435547,201.92747497558594,162.5454559326172,183.67752075195312,23.83432388305664
3000.0,0.5,0.45,1.5,420.0,3000.0,0.7,0.5,5.4,286.3296813862154,2,196.66268920898438,213.26791381835938,172.3290557861328,192.49513244628906,200.83364868164062,196.7717742919922,241.58592224121094,198.87672424316406,192.1149444580078,191.34959411621094,216.99102783203125,172.6758575439453,217.58583068847656,208.8094482421875,204.30755615234375,179.97171020507812,198.59744262695312,195.22622680664062,248.35406494140625,217.7994842529297,194.79307556152344,214.21766662597656,190.74459838867188,188.64874267578125,200.4832000732422,201.81976318359375,17.993885040283203
2700.0,0.35,0.5,4.5,360.0,3000.0,0.8,0.3,3.5999999999999996,312.4104109582773,2,190.984130859375,212.99746704101562,187.0411376953125,189.38192749023438,198.75938415527344,197.27903747558594,225.33787536621094,197.7076873779297,186.4939727783203,198.69187927246094,197.9733428955078,175.83615112304688,206.0537109375,212.37091064453125,195.53854370117188,198.1687774658203,184.3806915283203,180.28231811523438,229.28724670410156,204.91091918945312,187.5972900390625,197.83587646484375,185.9358673095703,202.95021057128906,178.53567504882812,196.89328002929688,13.340441703796387
2700.0,0.15,0.5,2.0,600.0,4500.0,0.8,0.6,0.0,0.0,2,159.55050659179688,215.2109832763672,181.24859619140625,197.15933227539062,179.29212951660156,190.18258666992188,192.28782653808594,173.22576904296875,197.1092071533203,188.5426483154297,167.1229248046875,159.51344299316406,191.8511199951172,172.05963134765625,157.182373046875,202.2600860595703,154.8224334716797,173.78805541992188,183.66954040527344,177.84291076660156,166.5402374267578,201.5523681640625,175.73239135742188,173.4830780029297,198.18807983398438,181.1767120361328,15.96753978729248
1200.0,0.5,0.4,3.0,540.0,3500.0,1.0,1.0,4.199999999999999,316.58811136921986,2,200.1158905029297,213.38182067871094,196.69692993164062,213.5723419189453,218.06832885742188,208.42984008789062,231.36392211914062,203.87344360351562,223.4396209716797,218.27407836914062,215.0341033935547,214.25210571289062,212.8291778564453,223.79812622070312,202.987060546875,199.82521057128906,209.7544403076172,225.2015380859375,213.8939971923828,215.2608184814453,223.37840270996094,221.5392608642578,225.1849822998047,207.55184936523438,204.98577880859375,213.7077178955078,9.14728832244873
2400.0,0.35,0.45,5.0,540.0,4000.0,0.7,0.9,0.6000000000000001,53.858662081349934,2,194.49075317382812,213.96961975097656,207.2745819091797,207.07666015625,201.2308349609375,208.6228790283203,210.35862731933594,195.56094360351562,217.27694702148438,218.78411865234375,185.95578002929688,207.8494110107422,188.14442443847656,208.09146118164062,202.39205932617188,217.97450256347656,202.1125946044922,199.11822509765625,193.0064239501953,197.5799560546875,209.63499450683594,206.06199645996094,204.2527313232422,201.6830596923828,204.18812561035156,204.10768127441406,8.618343353271484
3000.0,0.4,0.35,3.0,480.0,4500.0,0.6,0.6,3.0,215.04867552738625,2,193.52444458007812,214.6187744140625,192.67263793945312,188.7006378173828,185.51426696777344,200.85523986816406,221.7678985595703,194.9274444580078,196.41615295410156,202.5644989013672,204.3225860595703,190.53675842285156,210.34500122070312,195.49900817871094,204.10565185546875,182.4223175048828,205.72535705566406,185.21728515625,217.8771209716797,208.09332275390625,200.4158172607422,191.16065979003906,191.5139617919922,184.80992126464844,201.5774383544922,198.60740661621094,10.605379104614258
