NTP,tRNA,Amino Acids,Creatine_Phosphate,TL Enzymes,Modelled Final Protein,Round #
2700.0,2.0,180.0,500.0,6.0,179.99999999996908,2
2700.0,5.0,120.0,500.0,3.6,119.9999999995788,2
2700.0,1.5,60.0,500.0,2.4000000000000004,60.00000000002184,2
300.0,5.0,420.0,4500.0,3.0,251.49352685005607,2
300.0,1.0,420.0,4500.0,0.6000000000000001,17.596082897865145,2
2400.0,3.0,600.0,500.0,1.7999999999999998,114.70216056707552,2
2400.0,3.0,600.0,500.0,0.6000000000000001,38.27109799906332,2
2700.0,4.0,420.0,1000.0,1.7999999999999998,135.2652399937648,2
2700.0,1.5,420.0,1000.0,1.7999999999999998,72.39973774512707,2
2400.0,3.5,600.0,1000.0,3.0,209.3242671207392,2
2400.0,4.5,600.0,1000.0,0.6000000000000001,47.81974767811891,2
900.0,2.5,360.0,5000.0,5.4,309.8781159045096,2
1200.0,4.0,480.0,5000.0,5.4,407.3240843535276,2
1200.0,1.5,480.0,5000.0,0.6000000000000001,24.266368021363885,2
2700.0,0.5,240.0,1500.0,6.0,96.87180323451656,2
900.0,4.5,600.0,4500.0,4.800000000000001,383.7038003365924,2
600.0,3.0,120.0,5000.0,6.0,120.0000000000039,2
2700.0,4.0,120.0,1500.0,6.0,119.99999999988772,2
2700.0,1.0,120.0,1500.0,4.199999999999999,119.99091814508054,2
3000.0,1.0,480.0,2500.0,3.0,88.34186809700367,2
900.0,5.0,300.0,5000.0,3.0,252.607178581856,2
3000.0,3.5,420.0,2500.0,6.0,419.3550939857829,2
1200.0,3.5,420.0,5000.0,1.7999999999999998,126.53510199469846,2
3000.0,4.5,540.0,5000.0,2.4000000000000004,193.00467964056955,3
3000.0,3.0,600.0,4500.0,5.4,348.00762384510585,3
3000.0,3.0,600.0,4500.0,2.4000000000000004,154.84347980889146,3
3000.0,4.5,540.0,4500.0,1.2000000000000002,96.4943306090038,3
2700.0,4.5,600.0,5000.0,1.2000000000000002,96.49801939129637,3
3000.0,2.5,600.0,4000.0,1.7999999999999998,103.8086916606172,3
3000.0,3.5,600.0,3500.0,0.6000000000000001,42.26958421734464,3
3000.0,3.0,600.0,3500.0,1.7999999999999998,116.03509953623254,3
3000.0,3.5,540.0,4000.0,4.199999999999999,295.6827995682649,3
3000.0,4.0,300.0,5000.0,2.4000000000000004,181.82067819669533,3
3000.0,5.0,300.0,5000.0,3.6,299.73277748821494,3
2700.0,3.5,480.0,5000.0,6.0,422.3576248658188,3
3000.0,2.5,420.0,4500.0,0.6000000000000001,34.63568430827893,3
2700.0,2.0,600.0,4500.0,3.0,149.2312612136953,3
3000.0,4.5,480.0,2000.0,6.0,478.62016070888006,3
3000.0,3.5,540.0,3500.0,1.7999999999999998,126.75548274853494,3
3000.0,3.0,480.0,4000.0,4.199999999999999,270.65262903073346,3
3000.0,3.0,600.0,3000.0,1.2000000000000002,77.32232393440282,3
3000.0,3.5,600.0,3000.0,4.800000000000001,337.3911217792523,3
3000.0,4.0,360.0,4500.0,0.6000000000000001,45.461951626136354,3
3000.0,4.0,360.0,4500.0,4.199999999999999,317.8605431989657,3
3000.0,2.0,420.0,4000.0,3.6,179.00946414025702,3
3000.0,0.5,420.0,4000.0,5.4,87.71251412257314,3
2100.0,5.0,600.0,5000.0,3.0,253.3635834025176,3
3000.0,3.5,540.0,1500.0,1.7999999999999998,126.27239593364646,3
2700.0,0.5,600.0,4000.0,1.2000000000000002,19.54030870907812,3
2700.0,1.0,600.0,4000.0,4.199999999999999,123.79109286107877,3
3000.0,1.5,600.0,2500.0,4.800000000000001,193.7426796868032,3
3000.0,2.0,120.0,5000.0,2.4000000000000004,119.1087738555054,3
3000.0,0.5,360.0,4000.0,1.2000000000000002,19.54873911815169,3
3000.0,0.5,360.0,4000.0,0.6000000000000001,9.778458217840544,3
2700.0,5.0,480.0,4500.0,3.6,304.116385599053,3
2700.0,3.5,480.0,4500.0,4.199999999999999,295.7043896368617,3
3000.0,5.0,300.0,4500.0,4.199999999999999,299.9999999997522,3
3000.0,2.0,300.0,4500.0,4.199999999999999,208.8742259832335,3
2100.0,4.5,540.0,5000.0,3.0,240.900523284864,3
3000.0,4.5,420.0,3500.0,0.6000000000000001,48.20535908474527,3
3000.0,5.0,420.0,3500.0,4.800000000000001,405.0282930646615,3
3000.0,4.5,420.0,3500.0,5.4,419.9955850730664,3
3000.0,1.0,420.0,3500.0,4.199999999999999,123.77147216352824,3
3000.0,0.5,420.0,3500.0,1.7999999999999998,29.2948870856531,3
2400.0,5.0,600.0,4500.0,1.7999999999999998,152.0666883911464,3
2700.0,2.0,600.0,1500.0,1.7999999999999998,89.10454864528813,3
3000.0,3.0,60.0,5000.0,3.0,59.9999999998666,3
3000.0,1.5,60.0,5000.0,2.4000000000000004,60.00000000018227,3
2700.0,2.5,540.0,4000.0,3.6,207.365252109058,3
3000.0,4.0,360.0,2000.0,1.2000000000000002,90.58571411209428,3
2700.0,0.5,540.0,4000.0,4.800000000000001,77.96712133482666,3
2700.0,4.0,600.0,3500.0,4.199999999999999,317.34714964750884,3
2700.0,4.5,240.0,5000.0,4.199999999999999,239.99999999910003,3
2700.0,1.5,600.0,3500.0,6.0,242.2697070202244,3
3000.0,4.5,480.0,3000.0,0.6000000000000001,48.17335236677138,3
2400.0,2.0,360.0,5000.0,2.4000000000000004,119.41715845454785,3
3000.0,1.5,480.0,3000.0,4.199999999999999,169.72095569592597,3
2100.0,5.0,480.0,5000.0,4.199999999999999,354.5774646227284,3
3000.0,1.5,240.0,4500.0,3.6,145.76055947223165,3
2700.0,3.5,600.0,2000.0,3.0,210.4325940507555,3
2700.0,0.5,600.0,2000.0,0.6000000000000001,9.741877208647551,3
3000.0,2.0,360.0,3500.0,4.199999999999999,208.65554639745216,3
2700.0,3.5,600.0,2000.0,5.4,378.32354606851686,3
3000.0,3.5,480.0,2500.0,1.2000000000000002,84.39563301743799,3
2700.0,4.0,360.0,4500.0,4.800000000000001,359.67657590222325,3
2700.0,2.0,180.0,5000.0,1.7999999999999998,89.61940158900462,3
2400.0,4.5,540.0,4500.0,5.4,433.2679946307212,3
2700.0,1.5,360.0,4500.0,4.800000000000001,194.15742981134017,3
3000.0,3.5,240.0,4000.0,3.6,239.9987319991904,3
2400.0,2.0,540.0,4500.0,6.0,297.8985232513588,3
2700.0,3.0,540.0,3500.0,3.0,193.19926716804903,3
2700.0,1.5,540.0,3500.0,3.0,121.3294787412472,3
2700.0,0.5,540.0,3500.0,4.800000000000001,77.9184828358706,3
2100.0,2.0,420.0,5000.0,2.4000000000000004,119.3615609973687,3
2700.0,4.5,540.0,1500.0,4.199999999999999,335.237951725226,3
3000.0,5.0,300.0,2000.0,1.2000000000000002,101.12167187376038,3
3000.0,1.0,420.0,3000.0,4.800000000000001,141.30322893531644,3
3000.0,5.0,420.0,2500.0,0.6000000000000001,50.62259718100441,3
3000.0,4.0,300.0,2000.0,3.0,226.28440022976503,3
3000.0,3.0,300.0,3500.0,2.4000000000000004,154.6717946213805,3
3000.0,1.5,300.0,2000.0,3.6,145.2408671602228,3
2700.0,1.5,300.0,4500.0,3.0,121.46304451665546,3
3000.0,2.0,300.0,3500.0,6.0,297.7301176656737,3
2400.0,3.5,480.0,4500.0,5.4,379.83371049448783,3
2400.0,4.5,600.0,4000.0,4.199999999999999,336.9116972495132,3
2700.0,3.0,420.0,4000.0,0.6000000000000001,38.69979873865856,3
2100.0,3.0,360.0,5000.0,3.6,231.94924610900367,3
2700.0,4.5,480.0,3500.0,4.800000000000001,384.895665574272,3
2700.0,5.0,600.0,2500.0,0.6000000000000001,50.588544448762605,3
2100.0,5.0,540.0,4500.0,5.4,455.4378811377623,3
2700.0,1.0,540.0,2000.0,6.0,176.01931395638098,3
3000.0,2.5,360.0,1500.0,4.800000000000001,275.1552559069812,3
3000.0,3.0,360.0,2500.0,4.199999999999999,270.04239730680337,3
